info,first_candidate,council,region,county_number,full_name,party
"Громадянин України, народився 29.03.1983 р., освіта вища, безпартійний, КЧ -10, Головний інженер, місце проживання: Харківська обл, м. Люботин",(Куденко Лідія Василівна),Люботинська міська рада,Харківська область,1,КАНЕВСЬКИЙ АНТОН ЮРІЙОВИЧ,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА ""СОЛІДАРНІСТЬ"""
"Громадянин України, народився 18.11.1970 р., освіта вища, безпартійний, Люботинське комунальне житлове ремонтно-експлуатаційне підприємство, Начальник, місце проживання: Харківська обл., м. Люботин",(Гільова Лариса Василівна),Люботинська міська рада,Харківська область,1,УСТОЄВ АКБАРАЛІ ДАВЛЯТЬОРОВИЧ,"ПАРТІЯ ""ВІДРОДЖЕННЯ"""
,(Певний Микола Володимирович),Люботинська міська рада,Харківська область,1,,"ПАРТІЯ СЕРГІЯ ТІГІПКА ""СИЛЬНА УКРАЇНА"""
,(Малюк Сергій Валерійович),Люботинська міська рада,Харківська область,1,,"ПОЛІТИЧНА ПАРТІЯ ""ВОЛОНТЕРСЬКА ПАРТІЯ УКРАЇНИ"""
"Громадянка України, народилася 04.07.1968 р., освіта вища, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", Люботинська загальноосвітня школа I-III ступенів № 5, Охоронець, місце проживання: Харківська обл., м. Люботин",(Кислий Сергій Михайлович),Люботинська міська рада,Харківська область,1,ОЛІЙНИК ІРИНА ІВАНІВНА,"ПОЛІТИЧНА ПАРТІЯ ВСЕУКРАЇНСЬКЕ ОБ’ЄДНАННЯ ""БАТЬКІВЩИНА"""
,(Ткаченко Петро Олександрович),Люботинська міська рада,Харківська область,1,,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДЯНСЬКА ПОЗИЦІЯ"""
"Громадянин України, народився 17.02.1971 р., освіта вища, член Політичної партії ""Наш край"", Загальноосвітня школа І-ІІІ ст. № 20, м. Харків, Вчитель російської мови та літератури, місце проживання: Харківська обл., м. Люботин",(Голтвянський Ігор Алімович),Люботинська міська рада,Харківська область,1,ШЕВЧЕНКО ВАДИМ ОЛЕКСІЙОВИЧ,"ПОЛІТИЧНА ПАРТІЯ ""НАШ КРАЙ"""
"Громадянин України, народився 02.02.1948 р., освіта вища, безпартійний, ЗОШ І-ІІІ ступенів №5, м. Люботин, робітник, місце проживання: М. Харків",(Онищенко Ольга Вікторівна),Люботинська міська рада,Харківська область,1,ЧУЄНКО ВОЛОДИМИР КОСТЯНТИНОВИЧ,"ПОЛІТИЧНА ПАРТІЯ ""НОВА ДЕРЖАВА"""
"Громадянка України, народилася 19.05.1961 р., освіта вища, безпартійна, Приватний підприємець, Фізична особа-підприємець, місце проживання: Харківська обл.. м. Люботин",(Бутенко Олександр Вікторович),Люботинська міська рада,Харківська область,1,КОСТЕРЕВА ОЛЬГА ВАЛЕНТИНІВНА,"ПОЛІТИЧНА ПАРТІЯ ""СИЛА ЛЮДЕЙ"""
"Громадянка України, народилася 04.10.1990 р., освіта загальна середня, член ПОЛІТИЧНОЇ ПАРТІЇ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ – УКРОП"", тимчасово не працює, місце проживання: м. Харків,",(Голтвянський Олег Миколайович),Люботинська міська рада,Харківська область,1,БЄСТАЄВА ТЕТЯНА РОМАНІВНА,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ – УКРОП"""
,(Щетініна Оксана Митрофанівна),Люботинська міська рада,Харківська область,1,,РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА
"Громадянин України, народився 18.04.1967 р., освіта професійно-технічна, безпартійний, Моторвагонне депо Люботин, Машиніст-інструк тор, місце проживання: Харківська обл, м. Люботин",(Куденко Лідія Василівна),Люботинська міська рада,Харківська область,2,КОШЕЛЬ АНДРІЙ ЄВГЕНІЙОВИЧ,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА ""СОЛІДАРНІСТЬ"""
"Громадянин України, народився 18.03.1957 р., освіта вища, безпартійний, Люботинська загальноосвітня школа №5, Директор, місце проживання: Харківська обл., м. Люботин",(Гільова Лариса Василівна),Люботинська міська рада,Харківська область,2,ВЕРЬОВКІН ОЛЕКСІЙ ФЕДОРОВИЧ,"ПАРТІЯ ""ВІДРОДЖЕННЯ"""
,(Певний Микола Володимирович),Люботинська міська рада,Харківська область,2,,"ПАРТІЯ СЕРГІЯ ТІГІПКА ""СИЛЬНА УКРАЇНА"""
"Громадянин України, народився 18.05.1963 р., освіта вища, член ПОЛІТИЧНОЇ ПАРТІЇ ""ВОЛОНТЕРСЬКА ПАРТІЯ УКРАЇНИ"", Шляхоремонтного пункту № 3 філії П’ятихатського дорожньо-експлутаційного підприємства Харківського облавтодор, Начальник, місце проживання: Харківська обл, Дергачівський р-н, .с Березівське,",(Малюк Сергій Валерійович),Люботинська міська рада,Харківська область,2,ОВЧАРОВ ВАЛЕРІЙ ОЛЕКСАНДРОВИЧ,"ПОЛІТИЧНА ПАРТІЯ ""ВОЛОНТЕРСЬКА ПАРТІЯ УКРАЇНИ"""
,(Кислий Сергій Михайлович),Люботинська міська рада,Харківська область,2,,"ПОЛІТИЧНА ПАРТІЯ ВСЕУКРАЇНСЬКЕ ОБ’ЄДНАННЯ ""БАТЬКІВЩИНА"""
"Громадянин України, народився 27.02.1959 р., освіта вища, член Політичної партії ""Громадянська позиція"", тимчасово не працює, місце проживання: Харківська обл. м. Люботин",(Ткаченко Петро Олександрович),Люботинська міська рада,Харківська область,2,КОЛОДЯЖНИЙ МИКОЛА БОРИСОВИЧ,"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДЯНСЬКА ПОЗИЦІЯ"""
"Громадянин України, народився 10.01.1979 р., освіта вища, безпартійний, Фізична особа- суб’єкт підприємницької діяльності, місце проживання: м. Харків",(Голтвянський Ігор Алімович),Люботинська міська рада,Харківська область,2,КУРОЧКА ОЛЕГ МИКОЛАЙОВИЧ,"ПОЛІТИЧНА ПАРТІЯ ""НАШ КРАЙ"""
"Громадянка України, народилася 30.08.1961 р., освіта вища, безпартійна, ЗОШ І-ІІІ ступенів №5, м. Люботин, вчитель, місце проживання: Харківська обл., м. Люботин",(Онищенко Ольга Вікторівна),Люботинська міська рада,Харківська область,2,ПАХОМОВА НАТАЛІЯ МИКОЛАЇВНА,"ПОЛІТИЧНА ПАРТІЯ ""НОВА ДЕРЖАВА"""
"Громадянин України, народився 07.10.1982 р., освіта вища, член Політичної партії ""Сила людей"", тимчасово не працює, місце проживання: Харківська обл.. м. Люботин",(Бутенко Олександр Вікторович),Люботинська міська рада,Харківська область,2,АЛЬБОЩИЙ ДМИТРО ОЛЕКСАНДРОВИЧ,"ПОЛІТИЧНА ПАРТІЯ ""СИЛА ЛЮДЕЙ"""
,(Голтвянський Олег Миколайович),Люботинська міська рада,Харківська область,2,,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ – УКРОП"""
,(Щетініна Оксана Митрофанівна),Люботинська міська рада,Харківська область,2,,РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА
"Громадянин України, народився 22.08.1962 р., освіта вища, безпартійний, ТОВ ""Рециклінг Групп"", Заступник директора, місце проживання: М. Харків",(Куденко Лідія Василівна),Люботинська міська рада,Харківська область,3,РОМАНЧЕНКО АНДРІЙ МИХАЙЛОВИЧ,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА ""СОЛІДАРНІСТЬ"""
"Громадянка України, народилася 20.08.1963 р., освіта загальна середня, безпартійна, Люботинський територіальний центр по обслуговуван-ня людей похилого віку, Соціальний робітник, місце проживання: Харківська обл., м. Люботин",(Гільова Лариса Василівна),Люботинська міська рада,Харківська область,3,ВЕКЛЕНКО ЛЮДМИЛА ВАСИЛІВНА,"ПАРТІЯ ""ВІДРОДЖЕННЯ"""
,(Певний Микола Володимирович),Люботинська міська рада,Харківська область,3,,"ПАРТІЯ СЕРГІЯ ТІГІПКА ""СИЛЬНА УКРАЇНА"""
"Громадянка України, народилася 06.09.1989 р., освіта вища, безпартійна, Люботинський міський суд Харківської області, Заступник керівника апарату, місце проживання: Харківська обл, м.Люботин,",(Малюк Сергій Валерійович),Люботинська міська рада,Харківська область,3,САМОЙЛОВА НАТАЛІЯ ІГОРІВНА,"ПОЛІТИЧНА ПАРТІЯ ""ВОЛОНТЕРСЬКА ПАРТІЯ УКРАЇНИ"""
